RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_MSG_TEXT	CURRENT_MSG_TIME	TRIAL_START_TIME	ScannerPulseTime	emotion
pilot07	11	Frame to be displayed 2	677	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 3	777	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 4	877	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 5	960	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 6	1060	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 7	1160	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 8	1261	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 9	1361	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 10	1461	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 11	1561	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 12	1661	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 13	1762	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 14	1862	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 15	1962	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 16	2061	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 17	2162	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 18	2262	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 19	2345	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 20	2445	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 21	2545	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 22	2646	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 23	2746	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 24	2846	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 25	2946	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 26	3045	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 27	3146	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 28	3246	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 29	3346	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 30	3446	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 31	3546	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 32	3647	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 33	3730	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 34	3830	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 35	3930	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 36	4031	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 37	4131	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 38	4230	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 39	4330	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 40	4430	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 41	4531	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 42	4631	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 43	4731	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 44	4831	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 45	4931	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 46	5031	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 47	5115	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 48	5214	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 49	5314	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 50	5415	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 51	5515	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 52	5615	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 53	5715	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 54	5815	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 55	5916	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 56	6016	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 57	6116	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 58	6216	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 59	6316	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 60	6416	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 61	6499	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 62	6599	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 63	6699	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 64	6800	8720669	8545161	Pleasant
pilot07	11	Frame to be displayed 65	6900	8720669	8545161	Pleasant
pilot07	11	CONDITIONAL	6999	8720669	8545161	Pleasant
pilot07	11	RESPONSE_SCREEN	7016	8720669	8545161	Pleasant
pilot07	11	CONDITIONAL_experimental_block	7017	8720669	8545161	Pleasant
pilot07	11	SET_DISPLAY_TIME	7018	8720669	8545161	Pleasant
pilot07	11	KEYBOARD_RESPONSE	7553	8720669	8545161	Pleasant
pilot07	11	UPDATE_ATTRIBUTE_KEY	7553	8720669	8545161	Pleasant
pilot07	11	RESPONSE_BLANK	7567	8720669	8545161	Pleasant
pilot07	11	5_01X.xvd *displayed Frames* 65 *Dropped Frames* 0	12014	8720669	8545161	Pleasant
pilot07	11	TIMER	12017	8720669	8545161	Pleasant
pilot07	11	Checking whether the response is correct or not	12017	8720669	8545161	Pleasant
pilot07	11	CORRECT_RESPONSE	12017	8720669	8545161	Pleasant
pilot07	11	DISPLAY_BLANK	12021	8720669	8545161	Pleasant
pilot07	11	TRIAL_RESULT 0	12122	8720669	8545161	Pleasant
pilot07	12	TRIALID 11	-57	8733183	8545161	Unpleasant
pilot07	12	RECCFG CR 500 2 1 R	-2	8733183	8545161	Unpleasant
pilot07	12	ELCLCFG MLRR	-2	8733183	8545161	Unpleasant
pilot07	12	GAZE_COORDS 0.00 0.00 1919.00 1079.00	-2	8733183	8545161	Unpleasant
pilot07	12	THRESHOLDS R 70 216	-2	8733183	8545161	Unpleasant
pilot07	12	ELCL_WINDOW_SIZES 176 188 0 0	-2	8733183	8545161	Unpleasant
pilot07	12	CAMERA_LENS_FOCAL_LENGTH 38.00	-2	8733183	8545161	Unpleasant
pilot07	12	PUPIL_DATA_TYPE RAW_AUTOSLIP	-2	8733183	8545161	Unpleasant
pilot07	12	ELCL_PROC ELLIPSE  (5)	-2	8733183	8545161	Unpleasant
pilot07	12	ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30	-2	8733183	8545161	Unpleasant
pilot07	12	!MODE RECORD CR 500 2 1 R	-1	8733183	8545161	Unpleasant
pilot07	12	RESET_VARS	58	8733183	8545161	Unpleasant
pilot07	12	FIXATION_SCREEN	75	8733183	8545161	Unpleasant
pilot07	12	FIX_TIMER	800	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 1	825	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 2	926	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 3	1026	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 4	1126	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 5	1226	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 6	1310	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 7	1410	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 8	1510	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 9	1610	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 10	1709	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 11	1810	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 12	1910	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 13	2010	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 14	2110	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 15	2210	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 16	2311	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 17	2411	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 18	2511	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 19	2611	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 20	2710	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 21	2811	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 22	2911	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 23	3011	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 24	3111	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 25	3194	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 26	3295	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 27	3395	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 28	3495	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 29	3595	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 30	3695	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 31	3796	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 32	3895	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 33	3995	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 34	4095	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 35	4195	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 36	4296	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 37	4396	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 38	4496	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 39	4596	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 40	4696	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 41	4796	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 42	4896	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 43	4980	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 44	5080	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 45	5179	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 46	5280	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 47	5380	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 48	5480	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 49	5580	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 50	5680	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 51	5781	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 52	5881	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 53	5981	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 54	6081	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 55	6181	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 56	6281	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 57	6381	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 58	6481	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 59	6581	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 60	6681	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 61	6781	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 62	6865	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 63	6965	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 64	7065	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 65	7166	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 66	7266	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 67	7365	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 68	7465	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 69	7565	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 70	7666	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 71	7766	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 72	7866	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 73	7966	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 74	8066	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 75	8167	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 76	8267	8733183	8545161	Unpleasant
pilot07	12	Frame to be displayed 77	8366	8733183	8545161	Unpleasant
pilot07	12	CONDITIONAL	8466	8733183	8545161	Unpleasant
pilot07	12	RESPONSE_SCREEN	8483	8733183	8545161	Unpleasant
pilot07	12	CONDITIONAL_experimental_block	8484	8733183	8545161	Unpleasant
pilot07	12	SET_DISPLAY_TIME	8484	8733183	8545161	Unpleasant
pilot07	12	KEYBOARD_RESPONSE	9193	8733183	8545161	Unpleasant
pilot07	12	UPDATE_ATTRIBUTE_KEY	9193	8733183	8545161	Unpleasant
pilot07	12	RESPONSE_BLANK	9201	8733183	8545161	Unpleasant
pilot07	12	7_03X.xvd *displayed Frames* 77 *Dropped Frames* 0	13479	8733183	8545161	Unpleasant
pilot07	12	TIMER	13484	8733183	8545161	Unpleasant
pilot07	12	Checking whether the response is correct or not	13484	8733183	8545161	Unpleasant
pilot07	12	CORRECT_RESPONSE	13484	8733183	8545161	Unpleasant
pilot07	12	DISPLAY_BLANK	13488	8733183	8545161	Unpleasant
pilot07	12	TRIAL_RESULT 0	13584	8733183	8545161	Unpleasant
pilot07	13	TRIALID 12	-57	8747163	8545161	Pleasant
pilot07	13	RECCFG CR 500 2 1 R	-2	8747163	8545161	Pleasant
pilot07	13	ELCLCFG MLRR	-2	8747163	8545161	Pleasant
pilot07	13	GAZE_COORDS 0.00 0.00 1919.00 1079.00	-2	8747163	8545161	Pleasant
pilot07	13	THRESHOLDS R 70 216	-2	8747163	8545161	Pleasant
pilot07	13	ELCL_WINDOW_SIZES 176 188 0 0	-2	8747163	8545161	Pleasant
pilot07	13	CAMERA_LENS_FOCAL_LENGTH 38.00	-2	8747163	8545161	Pleasant
pilot07	13	PUPIL_DATA_TYPE RAW_AUTOSLIP	-2	8747163	8545161	Pleasant
pilot07	13	ELCL_PROC ELLIPSE  (5)	-2	8747163	8545161	Pleasant
pilot07	13	ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30	-2	8747163	8545161	Pleasant
pilot07	13	!MODE RECORD CR 500 2 1 R	-1	8747163	8545161	Pleasant
pilot07	13	RESET_VARS	60	8747163	8545161	Pleasant
pilot07	13	FIXATION_SCREEN	75	8747163	8545161	Pleasant
pilot07	13	FIX_TIMER	2051	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 1	2077	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 2	2177	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 3	2294	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 4	2395	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 5	2495	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 6	2612	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 7	2712	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 8	2828	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 9	2928	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 10	3028	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 11	3145	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 12	3245	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 13	3362	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 14	3462	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 15	3579	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 16	3679	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 17	3779	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 18	3895	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 19	3996	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 20	4113	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 21	4213	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 22	4330	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 23	4430	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 24	4530	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 25	4647	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 26	4747	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 27	4863	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 28	4964	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 29	5064	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 30	5180	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 31	5280	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 32	5397	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 33	5497	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 34	5614	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 35	5715	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 36	5815	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 37	5932	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 38	6032	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 39	6148	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 40	6248	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 41	6348	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 42	6465	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 43	6565	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 44	6682	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 45	6782	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 46	6899	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 47	6999	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 48	7099	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 49	7216	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 50	7316	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 51	7433	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 52	7533	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 53	7633	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 54	7750	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 55	7850	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 56	7967	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 57	8067	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 58	8183	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 59	8284	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 60	8384	8747163	8545161	Pleasant
pilot07	13	Frame to be displayed 61	8500	8747163	8545161	Pleasant
pilot07	13	CONDITIONAL	8608	8747163	8545161	Pleasant
pilot07	13	RESPONSE_SCREEN	8617	8747163	8545161	Pleasant
pilot07	13	CONDITIONAL_experimental_block	8618	8747163	8545161	Pleasant
pilot07	13	SET_DISPLAY_TIME	8618	8747163	8545161	Pleasant
pilot07	13	KEYBOARD_RESPONSE	9194	8747163	8545161	Pleasant
pilot07	13	UPDATE_ATTRIBUTE_KEY	9194	8747163	8545161	Pleasant
pilot07	13	RESPONSE_BLANK	9201	8747163	8545161	Pleasant
pilot07	13	11_04X.xvd *displayed Frames* 61 *Dropped Frames* 0	13612	8747163	8545161	Pleasant
pilot07	13	TIMER	13618	8747163	8545161	Pleasant
pilot07	13	Checking whether the response is correct or not	13618	8747163	8545161	Pleasant
pilot07	13	CORRECT_RESPONSE	13618	8747163	8545161	Pleasant
pilot07	13	DISPLAY_BLANK	13622	8747163	8545161	Pleasant
pilot07	13	TRIAL_RESULT 0	13720	8747163	8545161	Pleasant
pilot07	14	TRIALID 13	-56	8761279	8545161	Neutral
pilot07	14	RECCFG CR 500 2 1 R	-2	8761279	8545161	Neutral
pilot07	14	ELCLCFG MLRR	-2	8761279	8545161	Neutral
pilot07	14	GAZE_COORDS 0.00 0.00 1919.00 1079.00	-2	8761279	8545161	Neutral
pilot07	14	THRESHOLDS R 70 216	-2	8761279	8545161	Neutral
pilot07	14	ELCL_WINDOW_SIZES 176 188 0 0	-2	8761279	8545161	Neutral
pilot07	14	CAMERA_LENS_FOCAL_LENGTH 38.00	-2	8761279	8545161	Neutral
pilot07	14	PUPIL_DATA_TYPE RAW_AUTOSLIP	-2	8761279	8545161	Neutral
pilot07	14	ELCL_PROC ELLIPSE  (5)	-2	8761279	8545161	Neutral
pilot07	14	ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30	-2	8761279	8545161	Neutral
pilot07	14	!MODE RECORD CR 500 2 1 R	-1	8761279	8545161	Neutral
pilot07	14	RESET_VARS	61	8761279	8545161	Neutral
pilot07	14	FIXATION_SCREEN	73	8761279	8545161	Neutral
pilot07	14	FIX_TIMER	1549	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 1	1575	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 2	1675	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 3	1775	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 4	1875	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 5	1975	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 6	2076	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 7	2176	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 8	2276	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 9	2376	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 10	2476	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 11	2576	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 12	2676	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 13	2776	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 14	2876	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 15	2977	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 16	3077	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 17	3177	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 18	3277	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 19	3377	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 20	3477	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 21	3577	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 22	3677	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 23	3777	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 24	3877	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 25	3977	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 26	4077	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 27	4178	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 28	4278	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 29	4378	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 30	4478	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 31	4578	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 32	4678	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 33	4778	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 34	4878	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 35	4978	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 36	5078	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 37	5179	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 38	5279	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 39	5379	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 40	5479	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 41	5563	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 42	5663	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 43	5763	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 44	5863	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 45	5963	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 46	6063	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 47	6163	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 48	6263	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 49	6363	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 50	6463	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 51	6563	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 52	6664	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 53	6764	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 54	6864	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 55	6964	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 56	7064	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 57	7164	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 58	7264	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 59	7364	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 60	7464	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 61	7565	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 62	7665	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 63	7765	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 64	7865	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 65	7965	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 66	8065	8761279	8545161	Neutral
pilot07	14	Frame to be displayed 67	8165	8761279	8545161	Neutral
pilot07	14	CONDITIONAL	8266	8761279	8545161	Neutral
pilot07	14	RESPONSE_SCREEN	8282	8761279	8545161	Neutral
pilot07	14	CONDITIONAL_experimental_block	8282	8761279	8545161	Neutral
pilot07	14	SET_DISPLAY_TIME	8283	8761279	8545161	Neutral
pilot07	14	KEYBOARD_RESPONSE	8854	8761279	8545161	Neutral
pilot07	14	UPDATE_ATTRIBUTE_KEY	8854	8761279	8545161	Neutral
pilot07	14	RESPONSE_BLANK	8866	8761279	8545161	Neutral
pilot07	14	22_01X.xvd *displayed Frames* 67 *Dropped Frames* 0	13276	8761279	8545161	Neutral
pilot07	14	TIMER	13282	8761279	8545161	Neutral
pilot07	14	Checking whether the response is correct or not	13282	8761279	8545161	Neutral
pilot07	14	CORRECT_RESPONSE	13283	8761279	8545161	Neutral
pilot07	14	DISPLAY_BLANK	13287	8761279	8545161	Neutral
pilot07	14	TRIAL_RESULT 0	13385	8761279	8545161	Neutral
pilot07	15	TRIALID 14	-57	8775053	8545161	Unpleasant
pilot07	15	RECCFG CR 500 2 1 R	-2	8775053	8545161	Unpleasant
pilot07	15	ELCLCFG MLRR	-2	8775053	8545161	Unpleasant
pilot07	15	GAZE_COORDS 0.00 0.00 1919.00 1079.00	-2	8775053	8545161	Unpleasant
pilot07	15	THRESHOLDS R 70 216	-2	8775053	8545161	Unpleasant
pilot07	15	ELCL_WINDOW_SIZES 176 188 0 0	-2	8775053	8545161	Unpleasant
pilot07	15	CAMERA_LENS_FOCAL_LENGTH 38.00	-2	8775053	8545161	Unpleasant
pilot07	15	PUPIL_DATA_TYPE RAW_AUTOSLIP	-2	8775053	8545161	Unpleasant
pilot07	15	ELCL_PROC ELLIPSE  (5)	-2	8775053	8545161	Unpleasant
pilot07	15	ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30	-2	8775053	8545161	Unpleasant
pilot07	15	!MODE RECORD CR 500 2 1 R	-1	8775053	8545161	Unpleasant
pilot07	15	RESET_VARS	58	8775053	8545161	Unpleasant
pilot07	15	FIXATION_SCREEN	63	8775053	8545161	Unpleasant
pilot07	15	FIX_TIMER	139	8775053	8545161	Unpleasant
pilot07	15	Frame to be displayed 1	163	8775053	8545161	Unpleasant
